,City,Cloudiness,Date,Country,Humidity,Lat,Lon,Max Temp,Wind MPH
266,vaitape,10,1594997319,PF,76,-16.52,-151.75,78.02600000000012,3.76
267,half moon bay,90,1594997406,US,87,37.46,-122.43,62.995999999999924,5.1
268,arraial do cabo,20,1594997257,BR,64,-22.97,-42.03,75.19999999999999,7.2
269,mezen,52,1594997450,RU,61,65.85,44.24,65.82199999999995,3.74
270,kurilsk,14,1594997450,RU,91,45.23,147.88,53.47399999999999,2.8
271,portland,75,1594997247,US,77,45.52,-122.68,66.00200000000001,4.6
272,teloloapan,5,1594997450,MX,70,18.35,-99.85,75.99200000000002,0.44
273,noumea,0,1594997030,NC,82,-22.28,166.46,58.99999999999994,1.0
274,kismayo,93,1594997451,SO,72,-0.36,42.55,77.43199999999996,12.49
275,bowen,0,1594997451,AU,93,-20.02,148.23,53.00600000000003,1.5
276,kidal,15,1594997451,ML,19,18.44,1.41,102.23600000000005,1.66
277,emba,33,1594997451,KZ,14,48.83,58.14,94.45999999999998,3.87
278,nicholasville,90,1594997173,US,78,37.88,-84.57,80.00600000000003,2.1
279,maracacume,46,1594997393,BR,62,-2.04,-45.96,85.58600000000007,2.16
280,trifesti,89,1594997451,RO,46,47.45,27.52,82.00399999999996,0.89
281,nemuro,59,1594997334,JP,94,43.32,145.57,58.56800000000004,4.03
282,kamaishi,100,1594997324,JP,89,39.27,141.88,64.88600000000002,0.98
283,weligama,93,1594997323,LK,83,5.97,80.42,80.14999999999992,4.25
284,kralendijk,40,1594997451,BQ,66,12.15,-68.27,87.80000000000001,8.7
285,aasiaat,0,1594997451,GL,65,68.71,-52.87,42.70999999999998,6.38
286,margate,42,1594997306,GB,61,51.38,1.39,78.00799999999998,1.34
287,luancheng,85,1594997421,CN,65,37.88,114.65,76.99999999999994,2.0
288,vengerovo,1,1594997452,RU,81,55.68,76.75,76.02800000000008,2.48
289,rosarito,90,1594997452,MX,88,32.33,-117.03,67.99999999999994,2.6
290,keti bandar,1,1594997452,PK,77,24.14,67.45,88.60999999999996,4.21
291,nikolskoye,0,1594997296,RU,33,59.7,30.79,73.39999999999992,6.0
292,cururupu,7,1594997304,BR,75,-1.83,-44.87,82.67000000000002,2.58
293,poya,0,1594997452,NC,67,-21.35,165.15,61.970000000000084,0.71
294,praya,20,1594997101,CV,48,14.92,-23.51,85.99999999999994,7.2
295,santa lucia,20,1594997452,ES,69,27.91,-15.54,84.99200000000002,11.3
296,morehead,75,1594997452,US,100,37.27,-87.18,82.39999999999992,1.5
297,lipnita,40,1594997452,RO,27,44.1,27.6,89.99599999999992,2.1
298,avare,0,1594997453,BR,54,-23.1,-48.93,75.16400000000004,0.95
299,moranbah,0,1594997453,AU,52,-22.0,148.05,48.32600000000008,2.94
300,nagato,20,1594997453,JP,83,34.38,131.2,73.39999999999992,2.1
301,hualmay,64,1594997414,PE,70,-11.1,-77.61,63.13999999999993,3.12
302,nizwa,91,1594997453,OM,42,22.93,57.53,89.45599999999996,4.05
303,mezhdurechensk,0,1594997453,RU,86,53.69,88.06,63.33800000000002,1.03
304,tabou,53,1594997338,CI,71,4.42,-7.35,78.53000000000003,4.49
305,usinsk,100,1594997338,RU,96,65.99,57.53,61.26799999999997,2.42
306,san jose,20,1594997409,US,87,37.34,-121.89,62.00600000000003,4.1
307,villa carlos paz,0,1594997453,AR,41,-31.42,-64.5,60.99799999999999,6.7
308,guerrero negro,0,1594997338,MX,71,27.98,-114.06,71.40199999999999,4.92
309,wairoa,100,1594997454,NZ,90,-39.03,177.37,53.00600000000003,2.68
310,santiago del estero,0,1594997454,AR,54,-27.8,-64.26,65.93,3.81
311,comodoro rivadavia,90,1594997453,AR,93,-45.87,-67.5,44.599999999999966,5.1
312,chaihe,4,1594997454,CN,72,44.77,129.7,69.9260000000001,1.36
313,wasilla,40,1594997454,US,71,61.58,-149.44,55.39999999999992,2.6
314,pokosnoye,3,1594997454,RU,83,55.53,101.05,49.42399999999992,3.09
315,nuuk,20,1594997454,GL,44,64.18,-51.72,58.99999999999994,5.7
316,nova olinda do norte,82,1594997455,BR,75,-3.89,-59.09,85.262,1.74
317,frutal,0,1594997455,BR,32,-20.02,-48.94,83.55199999999996,3.44
318,plettenberg bay,0,1594997302,ZA,30,-34.05,23.37,69.06199999999995,1.34
319,karratha,0,1594997275,AU,83,-20.74,116.85,67.964,2.13
320,coihaique,90,1594997330,CL,86,-45.58,-72.07,31.999999999999943,0.43
321,ghatampur,54,1594997455,IN,49,26.17,80.17,95.18,1.94
322,mahebourg,75,1594997307,MU,78,-20.41,57.7,71.59999999999997,5.1
323,padang,32,1594997324,ID,79,-0.95,100.35,79.89799999999997,1.65
324,urucara,58,1594997455,BR,61,-2.54,-57.76,87.80000000000001,2.2
325,dukat,9,1594997455,RU,92,62.55,155.55,41.68399999999991,1.14
326,monster,0,1594997455,NL,69,52.03,4.17,73.99399999999997,2.68
327,laguna,1,1594997305,US,82,38.42,-121.42,62.995999999999924,2.6
328,bahia honda,82,1594997456,CU,66,22.9,-83.16,85.02800000000008,5.73
329,constitucion,100,1594997301,CL,91,-35.33,-72.42,53.88799999999998,11.51
330,sayyan,37,1594997407,YE,55,15.17,44.32,65.94800000000004,3.97
331,klimovo,41,1594997456,RU,64,52.38,32.19,71.87000000000006,2.51
332,srednekolymsk,100,1594997299,RU,95,67.45,153.68,45.644000000000005,2.66
333,beira,75,1594997456,MZ,64,-19.84,34.84,71.59999999999997,7.7
334,moncao,0,1594997456,PT,28,42.08,-8.48,96.80000000000001,1.5
335,aksarka,99,1594997456,RU,65,66.56,67.8,61.627999999999986,4.06
336,amga,15,1594997456,RU,70,60.9,131.96,66.03799999999995,1.27
337,tessalit,0,1594997315,ML,8,20.2,1.01,107.54599999999999,2.82
338,nanfeng,81,1594997457,CN,80,23.74,111.8,81.77000000000004,1.48
339,suntar,100,1594997457,RU,78,62.14,117.63,58.02800000000008,2.63
340,aripuana,0,1594997306,BR,33,-9.17,-60.63,92.10200000000003,1.36
341,lakes entrance,8,1594997330,AU,97,-37.88,147.98,40.99999999999994,3.97
342,ayan,100,1594997457,RU,96,56.45,138.17,51.872000000000014,1.35
343,hami,0,1594997411,CN,18,42.8,93.45,84.72200000000004,2.53
344,arnedo,20,1594997457,ES,38,42.22,-2.1,76.99999999999994,4.1
345,inirida,79,1594997307,CO,89,3.87,-67.92,78.9260000000001,0.59
346,campobasso,100,1594997457,IT,86,41.63,14.58,66.99200000000002,0.45
347,barra,0,1594997409,BR,39,-11.09,-43.14,83.30000000000001,3.27
348,kyaikkami,100,1594997458,MM,84,16.08,97.57,81.66199999999998,3.08
349,soyaux,91,1594997458,FR,42,45.65,0.2,82.00399999999996,4.1
350,eyl,100,1594997323,SO,40,7.98,49.82,89.09599999999995,10.32
351,vanimo,98,1594997309,PG,79,-2.67,141.3,79.214,0.87
352,xuddur,100,1594997458,SO,47,4.12,43.89,80.59999999999997,10.52
353,tura,79,1594997299,IN,87,25.52,90.22,77.97200000000004,1.83
354,bella union,100,1594997458,UY,89,-30.28,-57.6,56.786,3.7
355,kalmunai,79,1594997458,LK,77,7.42,81.82,83.24599999999992,1.46
356,aykhal,75,1594997458,RU,71,66.0,111.5,57.19999999999999,2.0
357,norman wells,20,1594997300,CA,87,65.28,-126.83,58.99999999999994,0.45
358,dubai,0,1594996928,AE,34,25.26,55.3,105.80000000000001,4.6
359,pathein,100,1594997298,MM,90,16.78,94.73,79.86199999999991,2.21
360,urazovka,30,1594997459,RU,76,55.4,45.62,66.82999999999998,3.71
361,mossendjo,100,1594997459,CG,72,-2.95,12.73,74.74999999999994,2.14
362,haines junction,100,1594997459,CA,72,60.75,-137.51,52.141999999999996,2.28
363,meulaboh,100,1594997310,ID,92,4.14,96.13,74.858,3.66
364,lazaro cardenas,90,1594997162,MX,74,17.96,-102.2,81.71599999999995,3.29
365,broome,96,1594997321,US,96,42.25,-75.83,76.99999999999994,0.45
366,canico,20,1594997459,PT,69,32.63,-16.85,76.99999999999994,3.6
367,kuito,0,1594997459,AO,26,-12.38,16.93,69.80000000000001,5.7
368,sorong,88,1594997336,ID,84,-0.88,131.25,78.47600000000006,2.59
369,general roca,100,1594997459,AR,81,-39.03,-67.58,46.39999999999998,1.0
370,toila,0,1594997459,EE,60,59.42,27.5,68.70200000000006,3.57
371,angren,71,1594997459,UZ,28,41.02,70.14,80.51000000000005,0.5
372,touros,75,1594997308,BR,74,-5.2,-35.46,80.59999999999997,4.1
373,lukovetskiy,90,1594997460,RU,93,64.3,41.92,57.19999999999999,2.0
374,lethem,76,1594997460,GY,61,3.38,-59.8,86.79199999999997,1.55
375,skibbereen,75,1594997299,IE,77,51.55,-9.27,64.39999999999992,7.7
376,pirgos,0,1594997460,GR,30,35.12,25.72,87.00799999999998,8.49
377,yulara,0,1594997320,AU,33,-25.24,130.99,42.799999999999955,1.5
378,luena,0,1594997460,AO,43,-11.78,19.92,71.59999999999997,5.1
379,batagay-alyta,100,1594997303,RU,94,67.8,130.41,48.398000000000025,1.39
380,ranong,48,1594997460,TH,73,9.97,98.63,80.72600000000006,0.54
381,lumberton,1,1594997460,US,70,34.62,-79.01,85.99999999999994,2.1
382,praia da vitoria,75,1594997316,PT,83,38.73,-27.07,69.80000000000001,5.37
383,cap-chat,100,1594997357,CA,54,49.1,-66.68,67.69400000000002,2.23
384,ornskoldsvik,97,1594997461,SE,49,63.29,18.72,71.59999999999997,6.2
385,harper,45,1594997461,LR,66,4.38,-7.72,79.916,4.24
386,krefeld,75,1594997461,DE,68,51.33,6.57,73.99399999999997,3.1
387,praia,20,1594997260,CV,48,14.92,-23.51,85.99999999999994,7.2
388,sovetskaya gavan,100,1594997461,RU,97,48.97,140.29,62.52800000000008,1.25
389,havoysund,100,1594997335,NO,87,71.0,24.66,71.59999999999997,2.1
390,wamba,63,1594997462,NG,70,8.93,8.6,81.75200000000001,2.05
391,morondava,42,1594997322,MG,43,-20.28,44.28,78.07999999999998,5.47
392,santa isabel,90,1594997408,BR,87,-23.32,-46.22,62.599999999999966,3.6
393,kang,0,1594997462,BW,22,-23.68,22.79,67.37000000000006,3.76
394,flinders,24,1594997307,AU,73,-34.58,150.86,55.99399999999997,1.79
395,uvinza,97,1594997462,TZ,29,-5.1,30.39,78.99799999999999,1.19
396,manakara,62,1594997462,MG,78,-22.13,48.02,65.83999999999997,3.9
397,vanavara,96,1594997326,RU,87,60.34,102.28,50.702,3.87
398,giehun,95,1594997462,SL,86,7.88,-11.05,77.27000000000004,0.95
399,tiassale,63,1594997463,CI,48,5.9,-4.83,87.58399999999989,2.09
400,oruro,0,1594997225,BO,39,-17.98,-67.15,44.599999999999966,2.1
401,kaeo,100,1594997339,NZ,3,-35.1,173.78,60.00799999999998,2.68
402,ostrovnoy,0,1594997315,RU,45,68.05,39.51,60.60200000000003,3.32
403,fuling,65,1594997463,CN,91,29.7,107.39,75.84800000000001,0.65
404,bubaque,100,1594997332,GW,91,11.28,-15.83,76.7659999999999,12.5
405,bridgewater,79,1594997463,CA,74,44.38,-64.52,67.99999999999994,0.45
406,port lincoln,100,1594997305,AU,47,-34.73,135.87,58.45999999999998,7.23
407,wewak,100,1594997463,PG,77,-3.55,143.63,80.20400000000001,2.04
408,turkistan,0,1594997463,KZ,18,43.0,68.0,92.35399999999998,4.46
409,shelburne,20,1594997326,CA,65,44.08,-80.2,76.99999999999994,2.1
410,makakilo city,1,1594997182,US,83,21.35,-158.09,76.99999999999994,1.5
411,zunyi,100,1594997175,CN,95,27.69,106.91,72.21199999999993,1.56
412,okmulgee,1,1594997464,US,74,35.62,-95.96,84.19999999999999,3.1
413,maarianhamina,96,1594997464,AX,60,60.1,19.93,71.59999999999997,7.2
414,mehamn,100,1594997332,NO,87,71.04,27.85,53.599999999999966,2.1
415,cassilandia,0,1594997464,BR,31,-19.11,-51.73,84.88399999999984,3.85
416,zlobin,30,1594997414,HR,36,45.29,14.65,78.80000000000001,3.1
417,bandarbeyla,100,1594997322,SO,42,9.49,50.81,88.41199999999998,12.38
418,helong,0,1594997339,CN,84,42.54,129.0,65.93,1.17
419,chegdomyn,18,1594997464,RU,84,51.12,133.02,66.02000000000004,1.56
420,casian,0,1594997464,PH,68,11.04,119.71,84.37999999999994,1.79
421,kandi,81,1594997465,BJ,57,11.13,2.94,86.39600000000002,1.97
422,alyangula,1,1594997465,AU,87,-13.85,136.42,60.80000000000001,2.9
423,flic en flac,75,1594997465,MU,78,-20.27,57.36,71.59999999999997,5.1
424,san carlos,22,1594997233,VE,76,9.66,-68.58,82.00399999999996,1.75
425,hangu,20,1594997465,CN,65,39.25,117.79,80.59999999999997,1.0
426,kilrush,90,1594997177,IE,93,52.64,-9.48,62.599999999999966,7.2
427,ouadda,77,1594997465,CF,87,8.08,22.4,76.51399999999995,1.88
428,gigmoto,100,1594997465,PH,76,13.78,124.39,82.11199999999991,2.6
429,mount isa,37,1594997333,AU,34,-20.73,139.5,48.19999999999999,2.1
430,conakry,75,1594997465,GN,78,9.54,-13.68,82.39999999999992,5.1
431,qingquan,100,1594997466,CN,92,30.45,115.26,80.99599999999992,2.35
432,guayaramerin,0,1594997466,BO,62,-10.84,-65.36,85.99999999999994,2.6
433,maningrida,24,1594997466,AU,75,-12.07,134.27,67.45999999999998,3.54
434,slonim,86,1594997466,BY,73,53.09,25.32,71.85200000000003,2.57
435,zheleznodorozhnyy,75,1594997466,RU,63,55.75,38.0,66.19999999999999,3.0
436,matara,95,1594997343,LK,82,5.95,80.54,80.29400000000004,4.79
437,arman,96,1594997415,RU,94,59.7,150.17,49.78399999999988,0.63
438,souillac,75,1594997299,MU,78,-20.52,57.52,71.59999999999997,5.1
439,imbituba,13,1594997466,BR,72,-28.24,-48.67,67.99999999999994,2.1
440,fort saint james,0,1594997466,CA,65,54.43,-124.25,55.45400000000001,2.85
441,tamandare,31,1594997305,BR,78,-8.76,-35.1,78.58399999999989,5.93
442,sungaipenuh,74,1594997466,ID,94,-2.08,101.38,65.17399999999992,0.81
443,les cayes,14,1594997467,HT,68,18.2,-73.75,84.82999999999998,5.7
444,sestri levante,0,1594997467,IT,77,44.27,9.4,78.99799999999999,1.21
445,qeshm,3,1594997467,IR,47,26.96,56.27,102.19999999999999,2.1
446,gawler,70,1594997467,AU,58,-34.6,138.73,58.99999999999994,3.13
447,longonjo,29,1594997467,AO,30,-12.91,15.25,71.59999999999997,4.1
448,sao joao da barra,20,1594997332,BR,57,-21.64,-41.05,76.99999999999994,6.7
449,seoul,1,1594997206,KR,69,37.57,126.98,78.80000000000001,1.75
450,chapais,75,1594997303,CA,83,49.78,-74.85,69.80000000000001,1.5
451,giyani,0,1594997467,ZA,28,-23.3,30.72,66.30799999999994,2.36
452,nata,20,1594997467,PA,68,8.33,-80.52,84.19999999999999,4.1
453,putina,0,1594997467,PE,51,-15.47,-69.43,47.33600000000001,1.5
454,marzuq,73,1594997403,YE,28,14.4,46.47,91.95799999999991,6.45
455,road town,40,1594997326,VG,62,18.42,-64.62,87.80000000000001,4.6
456,yarim,65,1594997468,YE,65,14.3,44.38,63.37399999999997,4.6
457,alaca,3,1594997468,TR,58,40.17,34.84,73.43599999999998,6.0
458,kloulklubed,75,1594997310,PW,88,7.04,134.26,78.80000000000001,3.24
459,pakhtakoron,100,1594997468,TJ,23,40.16,68.75,91.48999999999995,6.54
460,beyneu,0,1594997468,KZ,9,45.32,55.2,103.04599999999999,1.79
461,cabano,74,1594997468,PH,78,10.59,122.7,81.48199999999991,2.42
462,santa rosa,64,1594997468,PH,74,14.31,121.11,85.99999999999994,2.6
463,puerto narino,75,1594997468,CO,88,-3.77,-70.38,80.59999999999997,1.0
464,saint-augustin,100,1594997313,CA,32,51.23,-58.65,75.30799999999994,3.47
465,kanniyakumari,100,1594997468,IN,68,8.08,77.57,82.20200000000006,6.34
466,port blair,100,1594997332,IN,81,11.67,92.75,80.65399999999994,3.61
467,shetpe,21,1594997469,KZ,18,44.17,52.12,96.62000000000006,7.26
468,saint anthony,1,1594997469,US,69,45.02,-93.22,80.99599999999992,2.6
469,sabirabad,0,1594997469,AZ,34,40.01,48.48,93.19999999999999,6.2
470,pangoa,37,1594997469,PE,58,-12.12,-73.0,80.78000000000003,1.06
471,stephenville,1,1594997358,US,58,32.22,-98.2,85.99999999999994,1.5
472,le vauclin,75,1594997469,MQ,70,14.55,-60.84,85.99999999999994,6.2
473,hare bay,20,1594997469,CA,34,48.85,-54.01,64.39999999999992,7.7
474,santa cruz de la palma,44,1594997469,ES,69,28.68,-17.76,76.99999999999994,6.2
475,beirut,20,1594997264,LB,61,33.89,35.49,82.39999999999992,4.6
476,komsomolskiy,100,1594997334,UZ,24,40.43,71.72,89.59999999999997,6.2
477,petropavlovsk-kamchatskiy,90,1594997318,RU,100,53.05,158.65,53.599999999999966,1.0
478,gorontalo,13,1594997470,ID,89,0.54,123.06,75.52399999999994,1.1
479,quelimane,86,1594997470,MZ,77,-17.88,36.89,67.85600000000005,4.38
480,fontanka,20,1594997470,UA,25,46.56,30.86,84.19999999999999,3.0
481,beringovskiy,87,1594997470,RU,87,63.05,179.32,49.72999999999996,0.96
482,knyaze-volkonskoye,100,1594997470,RU,88,48.46,135.46,69.80000000000001,2.6
483,maba,91,1594997470,CN,75,24.68,113.6,81.37399999999997,1.85
484,dong xoai,79,1594997453,VN,92,11.53,106.92,76.71199999999993,1.76
485,murmashi,71,1594997470,RU,49,68.82,32.81,71.59999999999997,2.0
486,muli,100,1594997471,MV,70,2.92,73.57,84.19999999999999,2.09
487,kargasok,4,1594997471,RU,71,59.06,80.86,61.78999999999991,1.77
488,challapata,0,1594997471,BO,31,-18.9,-66.77,52.178000000000054,2.37
489,yatou,79,1594997272,CN,92,37.15,122.38,67.31599999999997,3.62
490,asau,47,1594997312,RO,65,46.43,26.4,73.99399999999997,1.14
491,domoni,30,1594997471,KM,72,-12.26,44.53,75.10999999999996,6.46
492,kasongo-lunda,10,1594997471,CD,15,-6.47,16.82,95.30599999999998,1.52
493,ponta do sol,3,1594997306,PT,63,32.67,-17.1,76.99999999999994,0.8
494,farafangana,70,1594997471,MG,78,-22.82,47.83,66.23600000000005,4.18
495,quartucciu,58,1594997471,IT,35,39.25,9.18,85.99999999999994,8.7
496,mogadishu,40,1594997471,SO,61,2.04,45.34,80.59999999999997,8.7
497,aksu,100,1594997471,CN,25,41.12,80.26,88.17800000000005,0.61
498,south sioux city,1,1594997472,US,88,42.47,-96.41,80.00600000000003,3.6
499,taybad,0,1594997472,IR,20,34.74,60.78,88.358,9.25
500,rio cuarto,42,1594997472,AR,46,-33.13,-64.35,58.99999999999994,9.3
501,abu zabad,25,1594997472,SD,43,12.35,29.25,89.06,4.7
502,teluk nibung,54,1594997472,ID,84,3.0,99.82,77.68399999999991,0.69
503,nalut,63,1594997417,LY,10,30.33,10.85,106.97000000000008,8.72
504,odweyne,81,1594997472,SO,41,9.41,45.06,81.49999999999994,9.5
505,marawi,100,1594997305,PH,88,8.0,124.29,75.00200000000001,2.24
506,terralba,20,1594997472,IT,48,39.72,8.64,85.99999999999994,8.2
507,timberlake,20,1594997472,US,66,37.32,-79.26,87.00799999999998,2.1
508,freeport,90,1594997357,US,83,40.66,-73.58,73.39999999999992,3.6
509,badacsonytomaj,75,1594997473,HU,49,46.81,17.51,71.59999999999997,2.6
510,kitaibaraki,100,1594997473,JP,81,36.78,140.75,69.99799999999999,2.36
511,kieta,69,1594997473,PG,74,-6.22,155.63,78.96199999999993,2.05
512,zholymbet,100,1594997473,KZ,51,51.74,71.71,79.82600000000008,5.18
513,poian,11,1594997473,RO,53,46.07,26.15,73.99399999999997,2.54
514,shieli,23,1594997473,KZ,22,44.17,66.75,89.13199999999989,3.13
515,itoman,75,1594997337,JP,88,26.12,127.67,82.39999999999992,3.1
516,baturaja,1,1594997473,ID,95,-4.13,104.17,73.92199999999997,1.0
517,port pirie,47,1594997473,AU,54,-33.18,138.02,53.599999999999966,4.1
518,young,4,1594997473,UY,89,-32.68,-57.63,49.99999999999994,1.79
519,avera,40,1594997343,US,66,33.19,-82.53,85.99999999999994,2.1
520,eureka,7,1594997473,US,94,40.8,-124.16,55.99399999999997,1.43
521,murchison,28,1594997473,NZ,82,-41.8,172.33,38.02999999999997,0.99
522,nikel,95,1594997474,RU,49,69.41,30.22,71.59999999999997,4.6
523,lac du bonnet,0,1594997474,CA,99,50.25,-96.06,73.99399999999997,1.79
524,ostrow wielkopolski,39,1594997474,PL,49,51.66,17.81,73.99399999999997,3.02
525,paamiut,3,1594997324,GL,65,61.99,-49.67,47.587999999999965,5.42
526,ruidoso,1,1594997176,US,33,33.33,-105.67,73.39999999999992,2.6
527,ivrea,0,1594997474,IT,51,45.47,7.88,84.00200000000001,1.92
528,tahta,0,1594997474,EG,14,26.77,31.5,99.392,8.35
529,ossora,94,1594997418,RU,94,59.24,163.07,53.276000000000124,0.62
530,sirjan,73,1594997474,IR,24,29.45,55.68,84.72200000000004,1.78
531,gombe,100,1594997474,NG,68,10.29,11.17,80.18599999999998,3.11
